data,mes,sku,produto,marca,categoria,segmento,cidade,uf,regiao,canal,quantidade,preco_unitario,custo_unitario,receita,custo_total,margem_bruta
2025-05-19,2025-05,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Goiania,GO,Centro-Oeste,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2025-05-19,2025-05,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Nova Lima,MG,Sudeste,E-commerce,1,299.9,113.96,299.9,113.96,185.94
2025-05-19,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Florianopolis,SC,Sul,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2025-05-19,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Distribuidores,1,89.0,31.15,89.0,31.15,57.85
2025-05-19,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Salvador,BA,Nordeste,E-commerce,1,81.88,31.15,81.88,31.15,50.73
2025-05-19,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,56.9,28.75,56.9,28.75,28.15
2025-05-19,2025-05,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,142.4,56.96,142.4,56.96,85.44
2025-05-19,2025-05,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,149.9,71.95,149.9,71.95,77.95
2025-05-19,2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Foz do Iguacu,PR,Sul,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2025-05-19,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Manaus,AM,Norte,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2025-05-19,2025-05,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Varejo Fisico,1,73.51,38.35,73.51,38.35,35.16
2025-05-20,2025-05,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,119.9,45.56,119.9,45.56,74.34
2025-05-20,2025-05,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Cascavel,PR,Sul,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2025-05-20,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2025-05-20,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Belem,PA,Norte,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2025-05-20,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2025-05-20,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2025-05-20,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Vitoria,ES,Sudeste,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2025-05-20,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Joinville,SC,Sul,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2025-05-20,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Cuiaba,MT,Centro-Oeste,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2025-05-20,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,27.51,14.35,27.51,14.35,13.16
2025-05-20,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2025-05-20,2025-05,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Goiania,GO,Centro-Oeste,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2025-05-20,2025-05,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Vitoria,ES,Sudeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2025-05-20,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Sao Paulo,SP,Sudeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2025-05-20,2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Maceio,AL,Nordeste,E-commerce,1,80.91,47.65,80.91,47.65,33.26
2025-05-20,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Vitoria,ES,Sudeste,Distribuidores,1,80.1,31.15,80.1,31.15,48.95
2025-05-20,2025-05,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,Vitoria,ES,Sudeste,E-commerce,1,349.9,150.46,349.9,150.46,199.44
2025-05-20,2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Florianopolis,SC,Sul,E-commerce,1,79.11,47.65,79.11,47.65,31.46
2025-05-20,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,37.05,13.65,37.05,13.65,23.4
2025-05-20,2025-05,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Nova Lima,MG,Sudeste,E-commerce,1,199.9,105.95,199.9,105.95,93.95
2025-05-20,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Marketplace,1,39.0,13.65,39.0,13.65,25.35
2025-05-20,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Belem,PA,Norte,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2025-05-20,2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Vitoria,ES,Sudeste,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2025-05-20,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Maceio,AL,Nordeste,Distribuidores,1,89.0,31.15,89.0,31.15,57.85
2025-05-20,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Porto Alegre,RS,Sul,Varejo Fisico,1,28.4,14.35,28.4,14.35,14.05
2025-05-20,2025-05,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,Nova Lima,MG,Sudeste,E-commerce,1,449.9,193.46,449.9,193.46,256.44
2025-05-20,2025-05,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2025-05-20,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Maceio,AL,Nordeste,E-commerce,1,85.4,43.15,85.4,43.15,42.25
2025-05-20,2025-05,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Campinas,SP,Sudeste,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2025-05-20,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Marketplace,1,69.0,24.15,69.0,24.15,44.85
2025-05-21,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2025-05-21,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,27.51,14.35,27.51,14.35,13.16
2025-05-21,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Cascavel,PR,Sul,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2025-05-21,2025-05,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Vitoria,ES,Sudeste,E-commerce,1,113.9,45.56,113.9,45.56,68.34
2025-05-21,2025-05,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Cuiaba,MT,Centro-Oeste,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2025-05-21,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Ponta Grossa,PR,Sul,Distribuidores,1,85.4,43.15,85.4,43.15,42.25
2025-05-21,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Natal,RN,Nordeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2025-05-21,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Cascavel,PR,Sul,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2025-05-21,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Recife,PE,Nordeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2025-05-21,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,2,59.9,28.75,119.8,57.5,62.3
2025-05-21,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Ponta Grossa,PR,Sul,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2025-05-21,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2025-05-21,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Caxias do Sul,RS,Sul,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
2025-05-21,2025-05,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,263.91,113.96,263.91,113.96,149.95
2025-05-21,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Fortaleza,CE,Nordeste,E-commerce,1,85.4,43.15,85.4,43.15,42.25
2025-05-21,2025-05,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Sao Paulo,SP,Sudeste,Varejo Fisico,1,299.9,128.96,299.9,128.96,170.94
2025-05-21,2025-05,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Belem,PA,Norte,E-commerce,1,129.9,68.85,129.9,68.85,61.05
2025-05-21,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2025-05-21,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,E-commerce,2,81.88,31.15,163.76,62.3,101.46
2025-05-21,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Joinville,SC,Sul,Distribuidores,1,37.05,13.65,37.05,13.65,23.4
2025-05-21,2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Ribeirao Preto,SP,Sudeste,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2025-05-21,2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,85.4,47.65,85.4,47.65,37.75
2025-05-21,2025-05,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,Brasilia,DF,Centro-Oeste,E-commerce,1,279.9,134.35,279.9,134.35,145.55
2025-05-21,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Maceio,AL,Nordeste,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2025-05-21,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Brasilia,DF,Centro-Oeste,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2025-05-21,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Varejo Fisico,1,89.9,43.15,89.9,43.15,46.75
2025-05-21,2025-05,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Joinville,SC,Sul,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2025-05-21,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Distribuidores,1,89.0,31.15,89.0,31.15,57.85
2025-05-21,2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Florianopolis,SC,Sul,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2025-05-21,2025-05,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Vitoria,ES,Sudeste,E-commerce,1,129.9,68.85,129.9,68.85,61.05
2025-05-21,2025-05,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Goiania,GO,Centro-Oeste,E-commerce,1,139.9,60.16,139.9,60.16,79.74
2025-05-22,2025-05,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,Vitoria,ES,Sudeste,E-commerce,1,174.71,81.66,174.71,81.66,93.05
2025-05-22,2025-05,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2025-05-22,2025-05,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,2,79.9,38.35,159.8,76.7,83.1
2025-05-22,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,89.9,43.15,89.9,43.15,46.75
2025-05-22,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Porto Alegre,RS,Sul,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
2025-05-22,2025-05,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Cuiaba,MT,Centro-Oeste,E-commerce,1,199.9,105.95,199.9,105.95,93.95
2025-05-22,2025-05,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Campinas,SP,Sudeste,Varejo Fisico,1,299.9,113.96,299.9,113.96,185.94
2025-05-22,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Florianopolis,SC,Sul,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2025-05-22,2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Campinas,SP,Sudeste,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2025-05-22,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Maringa,PR,Sul,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2025-05-22,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Belem,PA,Norte,Varejo Fisico,1,27.51,14.35,27.51,14.35,13.16
2025-05-22,2025-05,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Cascavel,PR,Sul,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2025-05-22,2025-05,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,Sao Paulo,SP,Sudeste,Varejo Fisico,1,279.9,134.35,279.9,134.35,145.55
2025-05-22,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Salvador,BA,Nordeste,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2025-05-22,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,62.1,24.15,62.1,24.15,37.95
2025-05-22,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2025-05-22,2025-05,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Nova Lima,MG,Sudeste,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2025-05-22,2025-05,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Ponta Grossa,PR,Sul,E-commerce,1,129.9,68.85,129.9,68.85,61.05
2025-05-22,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2025-05-22,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,E-commerce,1,84.55,31.15,84.55,31.15,53.4
2025-05-22,2025-05,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,149.9,71.95,149.9,71.95,77.95
2025-05-22,2025-05,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Nova Lima,MG,Sudeste,Distribuidores,1,139.9,60.16,139.9,60.16,79.74
2025-05-22,2025-05,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Maringa,PR,Sul,E-commerce,1,70.31,42.35,70.31,42.35,27.96
2025-05-22,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Campo Grande,MS,Centro-Oeste,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2025-05-22,2025-05,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Belem,PA,Norte,Distribuidores,1,79.9,38.35,79.9,38.35,41.55
2025-05-22,2025-05,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Manaus,AM,Norte,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2025-05-22,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2025-05-22,2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,Varejo Fisico,1,89.9,43.15,89.9,43.15,46.75
2025-05-22,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2025-05-22,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Goiania,GO,Centro-Oeste,Varejo Fisico,1,55.11,28.75,55.11,28.75,26.36
2025-05-22,2025-05,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,299.9,113.96,299.9,113.96,185.94
2025-05-22,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Londrina,PR,Sul,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2025-05-22,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Cuiaba,MT,Centro-Oeste,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2025-05-22,2025-05,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Campinas,SP,Sudeste,E-commerce,1,125.91,60.16,125.91,60.16,65.75
2025-05-22,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Cuiaba,MT,Centro-Oeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2025-05-22,2025-05,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,89.9,38.66,89.9,38.66,51.24
2025-05-23,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Cascavel,PR,Sul,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2025-05-23,2025-05,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,Nova Lima,MG,Sudeste,Distribuidores,1,149.0,52.15,149.0,52.15,96.85
2025-05-23,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Vitoria,ES,Sudeste,Varejo Fisico,1,81.88,31.15,81.88,31.15,50.73
2025-05-23,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Varejo Fisico,1,78.32,31.15,78.32,31.15,47.17
2025-05-23,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Manaus,AM,Norte,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2025-05-23,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Manaus,AM,Norte,Distribuidores,1,80.1,31.15,80.1,31.15,48.95
2025-05-23,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Fortaleza,CE,Nordeste,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2025-05-23,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2025-05-23,2025-05,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,259.9,98.76,259.9,98.76,161.14
2025-05-23,2025-05,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,251.91,134.35,251.91,134.35,117.56
2025-05-23,2025-05,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Belem,PA,Norte,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2025-05-23,2025-05,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Belo Horizonte,MG,Sudeste,E-commerce,1,199.9,105.95,199.9,105.95,93.95
2025-05-23,2025-05,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Rio de Janeiro,RJ,Sudeste,E-commerce,1,199.9,105.95,199.9,105.95,93.95
2025-05-23,2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Distribuidores,1,27.51,14.35,27.51,14.35,13.16
2025-05-23,2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Cuiaba,MT,Centro-Oeste,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2025-05-23,2025-05,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,79.9,42.35,79.9,42.35,37.55
2025-05-23,2025-05,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Ribeirao Preto,SP,Sudeste,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2025-05-24,2025-05,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Nova Lima,MG,Sudeste,E-commerce,1,129.9,68.85,129.9,68.85,61.05
2025-05-24,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2025-05-24,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,Marketplace,1,59.9,28.75,59.9,28.75,31.15
2025-05-24,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Salvador,BA,Nordeste,Distribuidores,1,56.9,28.75,56.9,28.75,28.15
2025-05-24,2025-05,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Londrina,PR,Sul,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2025-05-24,2025-05,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,85.4,38.66,85.4,38.66,46.74
2025-05-24,2025-05,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Campinas,SP,Sudeste,E-commerce,1,149.9,56.96,149.9,56.96,92.94
2025-05-24,2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Recife,PE,Nordeste,E-commerce,1,34.32,13.65,34.32,13.65,20.67
2025-05-24,2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Belem,PA,Norte,Distribuidores,1,59.9,28.75,59.9,28.75,31.15
2025-05-24,2025-05,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Brasilia,DF,Centro-Oeste,E-commerce,1,199.9,105.95,199.9,105.95,93.95
2025-05-24,2025-05,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2025-05-24,2025-05,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Vitoria,ES,Sudeste,E-commerce,1,149.9,56.96,149.9,56.96,92.94
2025-05-24,2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Nova Lima,MG,Sudeste,Varejo Fisico,1,65.55,24.15,65.55,24.15,41.4
2025-05-24,2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Porto Alegre,RS,Sul,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2025-05-24,2025-05,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,2,79.9,38.35,159.8,76.7,83.1
2025-05-24,2025-05,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,599.9,287.95,599.9,287.95,311.95
